"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
690,P,BaseketballFloral-Round,BaseketballFloral-Round,"Round Signs","New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.",0.00,0.00,0.00,18.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Sports, Category Path: Wood Projects/Round Signs/Sports","Product Image File: Basketball__93771.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/416/Basketball__93771.jpg","BaseballSoftball MitFloral-Round",,,New,/baseketballfloral-round/,,,
691,P,30SecTrailer-Onepiece,"30Sec Trailer OnePiece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Mom, Category Path: Wood Projects/One Piece Signs/Mom","Product Image File: 30SecTrailer__19505.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/c/365/30SecTrailer__19505.jpg","Sports Floral One Piece Signs",,,New,/30sec-trailer-onepiece/,,,
692,P,HaveOwnSass-OnePiece,"HaveOwnSass OnePiece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Mom, Category Path: Wood Projects/One Piece Signs/Mom","Product Image File: HaveOwnSass__04531.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/435/HaveOwnSass__04531.jpg","Sports Floral One Piece Signs",,,New,/haveownsass-onepiece/,,,
693,P,MomCheetahBandana-OnePiece,"MomCheetahBandana OnePiece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Mom, Category Path: Wood Projects/One Piece Signs/Mom","Product Image File: MomCheetahBandana__05867.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/y/063/MomCheetahBandana__05867.jpg","Sports Floral One Piece Signs",,,New,/momcheetahbandana-onepiece/,,,
694,P,StickeyFloors-OnePiece,"StickeyFloors OnePiece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Mom, Category Path: Wood Projects/One Piece Signs/Mom|Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home","Product Image File: StickyFloors__14423.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/q/563/StickyFloors__14423.jpg","Sports Floral One Piece Signs",,,New,/stickeyfloors-onepiece/,,,
695,P,beThankful-round-,"beThankful Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Fall, Category Path: Wood Projects/Round Signs/Fall|Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: BEThankful__27807.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/016/BEThankful__27807.jpg","blessedHeart Round",,,New,/bethankful-round/,,,
696,P,BEThankfulChunky-round,"BEThankfulChunky Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Fall, Category Path: Wood Projects/Round Signs/Fall|Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: BEThankfulChunkyCursive__95059.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/942/BEThankfulChunkyCursive__95059.jpg","blessedHeart Round",,,New,/bethankfulchunky-round/,,,
697,P,blessed-round-,"blessed Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Fall, Category Path: Wood Projects/Round Signs/Fall|Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: blessed__53432.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/v/174/blessed__53432.jpg","blessedHeart Round",,,New,/blessed-round/,,,
698,P,Hello-round,"Hello Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: Hello__60299.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/649/Hello__60299.jpg","blessedHeart Round",,,New,/hello-round/,,,
699,P,"hello cursive-round","hello cursive round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: hellocursive__53983.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/432/hellocursive__53983.jpg","blessedHeart Round",,,New,/hello-cursive-round/,,,
700,P,CheetahHeyTherePumpkin-round,"Cheetah Print Hey There Round","Round Signs","You can use a Shiplap Round Board or a Solid Round Board.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,15/09/2021,"Category Name: Fall, Category Path: Wood Projects/Round Signs/Fall|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: Cheetah_Hey_There_Pumpkin__44050.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/444/Cheetah_Hey_There_Pumpkin__44050.JPG|Product Image File: CheetahHeyTherePumpkinBow__69228.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/y/517/CheetahHeyTherePumpkinBow__69228.JPG","blessedHeart Round",,,New,/hey-there-pumpkin-round/,,,
701,P,hi-round,"hi Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,02/01/2022,"Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: hi__42590.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/d/040/hi__42590.jpg","blessedHeart Round",,,New,/hi-round/,,,
702,P,MerryChristmas-round,"MerryChristmas Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Christmas, Category Path: Wood Projects/Round Signs/Christmas","Product Image File: MerryChristmas__97521.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/y/209/MerryChristmas__97521.jpg","blessedHeart Round",,,New,/merrychristmas-round/,,,
703,P,SimplyBlessed-round,"SimplyBlessed Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,02/01/2022,"Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: SimplyBlessed__94521.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/568/SimplyBlessed__94521.jpg","blessedHeart Round",,,New,/simplyblessed-round/,,,
704,P,SimplyThankful-round,"SimplyThankful Round","Round Signs","These are Shiplap Round Wood Boards.  They are 18"" and 1/4"" Thickness. Can be used for a Sign on Wall or used for a Wreath on the door.",0.00,0.00,0.00,42.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,12/09/2021,12/09/2021,"Category Name: Fall, Category Path: Wood Projects/Round Signs/Fall|Category Name: Family & Friends, Category Path: Wood Projects/Round Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Round Signs/Home","Product Image File: SIMPLYThankful__62243.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/i/008/SIMPLYThankful__62243.jpg","blessedHeart Round",,,New,/simplythankful-round/,,,
705,P,AztecDiamond-PicDis,"Aztec Diamond PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: Azteck_Diamond__65499.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/x/115/Azteck_Diamond__65499.jpg","Barn Quilt Picture Displays",,,New,/aztec-diamond-picdisplay/,,,
706,P,BlueberryHill-PicDis,"Blueberry Hill PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: Blueberry_Hill__70398.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/z/321/Blueberry_Hill__70398.jpg","Barn Quilt Picture Displays",,,New,/blueberry-hill-picdisplay/,,,
707,P,HomeSweetHome-PicDisplay,"HomeSweetHome PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: Home_sweet_home__11191.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/k/090/Home_sweet_home__11191.jpg","Barn Quilt Picture Displays",,,New,/homesweethome-picdisplay/,,,
708,P,KatieTexasStar-PicDispaly,"KatieTexasStar PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: Katie_Texas_Star__04283.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/712/Katie_Texas_Star__04283.jpg","Barn Quilt Picture Displays",,,New,/katietexasstar-picdisplay/,,,
709,P,"MayFlowers - PicDisplay","May Flowers PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: May_Flowers__25383.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/169/May_Flowers__25383.jpg","Barn Quilt Picture Displays",,,New,/may-flowers-picdisplay/,,,
710,P,"SpringCircles - PicDisplay","Spring Circles PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: Spring_Circles__73398.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/g/894/Spring_Circles__73398.jpg","Barn Quilt Picture Displays",,,New,/spring-circles-picdisplay/,,,
711,P,"Stars and Stripes - PicDisplay","Stars and Stripes PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Barn Quilts, Category Path: Wood Projects/Picture Displays/Barn Quilts","Product Image File: Stars_and_Stripes__62223.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/648/Stars_and_Stripes__62223.jpg","Barn Quilt Picture Displays",,,New,/stars-and-stripes-picdisplay/,,,
712,P,"MermaidScales - PicDisplay","Mermaid Scales PicDisplay","Picture Display","Pic Displays Stand Alone Pic Display is 6x10 with Base 8x11 and 16x11 Picture Displays are to be hung on the wall.",0.00,0.00,0.00,25.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Summer, Category Path: Wood Projects/Picture Displays/Summer|Category Name: Kids, Category Path: Wood Projects/Picture Displays/Kids","Product Image File: Mermaid_Scales_Pic_Display__52057.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/c/386/Mermaid_Scales_Pic_Display__52057.jpg","Barn Quilt Picture Displays",,,New,/mermaid-scales-picdisplay/,,,
713,P,ChickenFloralLaceMand-Pillow,"Chicken Floral Lace Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Chicken_Floral_Lace__19284.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/171/Chicken_Floral_Lace__19284.jpg",square,,,New,/chicken-floral-lace-mandala-pillow/,,,
714,P,FarmAnimalsStackedMand-Pillow-1,"Farm Animals Stacked Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Farm_Animals_Stacked__77783.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/643/Farm_Animals_Stacked__77783.jpg",square,,,New,/farm-animals-stacked-mandala-pillow/,,,
715,P,MotherHenChicksMand-Pillow,"Mother Hen & Chicks Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Mother_Hen_and_Chicks__68449.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/254/Mother_Hen_and_Chicks__68449.jpg",square,,,New,/mother-hen-chicks-mandala-pillow/,,,
716,P,MotherHorseFoulMand-Pillow,"MotherHorse&Foul Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,05/01/2022,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Mother_Horse_and_Fawn__59341.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/k/384/Mother_Horse_and_Fawn__59341.jpg",pillow,,,New,/motherhorse-foul-mandala-pillow/,,,
717,P,PigFloralLacelMand-Pillow,"PigFloralLace Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Pig_Floral_Lace__24575.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/611/Pig_Floral_Lace__24575.jpg",square,,,New,/pigflorallace-mandala-pillow/,,,
718,P,RoosterMand-Pillow,"Rooster Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Rooster_Mandala__19673.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/p/006/Rooster_Mandala__19673.jpg",square,,,New,/rooster-mandala-pillow/,,,
719,P,RoosterFloralLaceMand-Pillow,"Rooster FloralLace Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: Rooster__28342.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/731/Rooster__28342.jpg",square,,,New,/rooster-florallace-pillow/,,,
720,P,VWBugVanMan-Pillow,"VW Bug Van Mandala Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Mandala Prints, Category Path: Canvas Projects/Canvas Pillows/Mandala Prints","Product Image File: VW_Bug__02386.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/m/801/VW_Bug__02386.jpg",square,,,New,/vw-bug-van-mandala-pillow/,,,
721,P,TeapotFl-Round,"TeapotFloral Round","Round Signs","New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.",0.00,0.00,0.00,18.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Floral, Category Path: Wood Projects/Round Signs/Floral","Product Image File: Teapot__86363.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/884/Teapot__86363.jpg","HedgehogFloral Round",,,New,/teapotfloral-round/,,,
722,P,Wheelbarrow-Round,"WheelbarrowFloral Round","Round Signs","New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.",0.00,0.00,0.00,18.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Floral, Category Path: Wood Projects/Round Signs/Floral","Product Image File: Wheelbarrel__53818.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/x/162/Wheelbarrel__53818.jpg","HedgehogFloral Round",,,New,/wheelbarrowfloral-round/,,,
723,P,FloralBasketball-1Piece,"FloralBasketball One Piece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,03/01/2022,"Category Name: Sports, Category Path: Wood Projects/One Piece Signs/Sports","Product Image File: Basketball__82913.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/i/528/Basketball__82913.jpg","Sports Floral One Piece Signs",,,New,/floralbasketball-one-piece/,,,
724,P,FloralGlove-1Piece,"FloralGlove One Piece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,07/01/2022,"Category Name: Sports, Category Path: Wood Projects/One Piece Signs/Sports|Category Name: Floral, Category Path: Wood Projects/One Piece Signs/Floral|Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home|Category Name: Kids, Category Path: Wood Projects/One Piece Signs/Kids","Product Image File: Glove__99608.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/509/Glove__99608.jpg","Sports Floral One Piece Signs",,,New,/floralglove-one-piece/,,,
725,P,FloralBaseSoftball-1Piece,"FloralBaseball/Softball One Piece","One Piece New Lumber Signs","One Piece - not planked",0.00,0.00,0.00,30.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,03/01/2022,"Category Name: Sports, Category Path: Wood Projects/One Piece Signs/Sports","Product Image File: Baseball_Softball__06320.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/476/Baseball_Softball__06320.jpg","Sports Floral One Piece Signs",,,New,/floralbaseball-softball-one-piece/,,,
726,P,StarsStripesBarnQuilt-Pillow,"Stars&Stripes BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Stars_and_Stripes__27517.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/177/Stars_and_Stripes__27517.jpg",square,,,New,/stars-stripes-barnquilt-pillow/,,,
727,P,SpringCirclesBarnQuilt-Pillow,"SpringCircles BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Spring_Circles__29649.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/o/412/Spring_Circles__29649.jpg",square,,,New,/springcircles-barnquilt-pillow/,,,
728,P,"LotusQuartet BarnQuilt-Pillow-1","LotusQuartet BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Lotus_Quartet__78554.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/j/729/Lotus_Quartet__78554.jpg",square,,,New,/lotusquartet-barnquilt-pillow/,,,
729,P,KatieTexasStarBarnQuilt-Pillow,"KatieTexasStar BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Katie_Texas_Star__33858.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/657/Katie_Texas_Star__33858.jpg",square,,,New,/katietexasstar-barnquilt-pillow/,,,
730,P,HomeSweetHomeBarnQuilt-Pillow,"HomeSweetHome BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Home_Sweet_Home__94308.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/846/Home_Sweet_Home__94308.jpg",square,,,New,/homesweethome-barnquilt-pillow/,,,
731,P,BlueberryHillBarnQuilt-Pillow,"BlueBerryHill BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Blueberry_Hill__66472.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/348/Blueberry_Hill__66472.jpg",square,,,New,/blueberryhill-barnquilt-pillow/,,,
732,P,AztecDiamondBarnQuilt-Pillow,"AztecDiamond BarnQuilt Pillow","Canvas Pillow","18x18 canvas pillow case without an insert",0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/09/2021,14/09/2021,"Category Name: Canvas Projects, Category Path: Canvas Projects|Category Name: Farm, Category Path: Canvas Projects/Canvas Pillows/Farm|Category Name: Barn Quilts, Category Path: Canvas Projects/Canvas Pillows/Barn Quilts","Product Image File: Aztec_Diamond__76682.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/524/Aztec_Diamond__76682.jpg",square,,,New,/aztecdiamond-barnquilt-pillow/,,,
