"Item Type","Product ID","Product SKU","Product Name","Category String",Weight,Description,Price,"Retail Price","Sale Price","Cost Price","Calculated Price","Stock Level","Low Stock Level","Track Inventory","Product Inventoried","Sort Order","Product Not Visible","Product Visible","Allow Purchases","Product Availability","Minimum Purchase Quantity","Maximum Purchase Quantity","Free Shipping","Fixed Shipping Price",Width,Height,Depth,"Brand + Name",Brand,Warranty,"Bin Picking Number","Product Condition","Show Product Condition","Product UPC/EAN","Product Tax Class","Tax Provider Tax Code","Search Keywords","Page Title","Meta Keywords","Meta Description","Product URL","Redirect Old URL?","Option Set","Option Set Align","Stop Processing Rules","Product Custom Fields","Product Image ID - 1","Product Image File - 1","Product Image Path - 1","Product Image URL - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Index - 1","Product Image ID - 2","Product Image File - 2","Product Image Path - 2","Product Image URL - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Index - 2","Product Image ID - 3","Product Image File - 3","Product Image Path - 3","Product Image URL - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Index - 3","Product Image ID - 4","Product Image File - 4","Product Image Path - 4","Product Image URL - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Index - 4","Product Image ID - 5","Product Image File - 5","Product Image Path - 5","Product Image URL - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Index - 5","Product Image ID - 6","Product Image File - 6","Product Image Path - 6","Product Image URL - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Index - 6","Product Image ID - 7","Product Image File - 7","Product Image Path - 7","Product Image URL - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Index - 7","Product Image ID - 8","Product Image File - 8","Product Image Path - 8","Product Image URL - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Index - 8","Product Image ID - 9","Product Image File - 9","Product Image Path - 9","Product Image URL - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Index - 9","Product Image ID - 10","Product Image File - 10","Product Image Path - 10","Product Image URL - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Index - 10","Product Image ID - 11","Product Image File - 11","Product Image Path - 11","Product Image URL - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Index - 11","Product Image ID - 12","Product Image File - 12","Product Image Path - 12","Product Image URL - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Index - 12","Product Image ID - 13","Product Image File - 13","Product Image Path - 13","Product Image URL - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Index - 13","Product Image ID - 14","Product Image File - 14","Product Image Path - 14","Product Image URL - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Index - 14","Product Image ID - 15","Product Image File - 15","Product Image Path - 15","Product Image URL - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Index - 15","Category ID - 1","Category Name - 1","Category Path - 1","Category ID - 2","Category Name - 2","Category Path - 2","Category ID - 3","Category Name - 3","Category Path - 3","Category ID - 4","Category Name - 4","Category Path - 4","Category ID - 5","Category Name - 5","Category Path - 5","Category ID - 6","Category Name - 6","Category Path - 6","Category ID - 7","Category Name - 7","Category Path - 7","Category ID - 8","Category Name - 8","Category Path - 8","Category ID - 9","Category Name - 9","Category Path - 9","Category ID - 10","Category Name - 10","Category Path - 10","Category ID - 11","Category Name - 11","Category Path - 11","Category ID - 12","Category Name - 12","Category Path - 12","Category ID - 13","Category Name - 13","Category Path - 13","Category ID - 14","Category Name - 14","Category Path - 14","Product Type","Shipping Groups","Origin Locations","Dimensional Rules","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","GPS Custom Item","Date Added","Date Modified"
"  Rule",14737,,"[S]Size=20 7/8x28",,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1162,WelcomeYAllEasterEgg-PreWW,"Welcome YAll Easter Egg White Wash","Wood Projects;Wood Projects/Prefinished White Wash Signs/Easter",0.0000,"<p>No staining needed.&nbsp; Prestained and ready to paint.&nbsp;</p>",40.00,0.00,0.00,0.00,40.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Prefinished White Wash Signs  Welcome YAll Easter Egg White Wash","Prefinished White Wash Signs",,,New,0,,"Default Tax Class",,,"Welcome YAll Easter Egg Prefinished White Wash",,,/welcome-yall-easter-egg-white-wash/,,,Right,0,,2439,Slide16__79858.JPG,v/136/Slide16__79858.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/v/136/Slide16__79858.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,"Wood Projects","Wood Projects",902,Easter,"Wood Projects/Prefinished White Wash Signs/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14738,,"[S]Size=20 7/8x28",,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1163,EasterBunnies-PicDisplay,"Easter Bunnies Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Easter Bunnies Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/easter-bunnies-picture-display/,,,Right,0,,2440,Slide8__81221.JPG,m/228/Slide8__81221.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/m/228/Slide8__81221.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14739,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1164,EasterEggTractor-PicDisplay,"Easter Egg Tractor Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Easter Egg Tractor Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/easter-egg-tractor-picture-display/,,,Right,0,,2441,Slide9__57839.JPG,v/219/Slide9__57839.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/v/219/Slide9__57839.JPG,,1,0,2442,Slide23__95419.JPG,i/521/Slide23__95419.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/i/521/Slide23__95419.JPG,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,02/22/2022
"  Rule",14740,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1165,HappyEaster-PicDisplay,"Happy Easter Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Happy Easter Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/happy-easter-picture-display/,,,Right,0,,2443,Slide9__91595.JPG,u/223/Slide9__91595.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/u/223/Slide9__91595.JPG,,1,0,2444,Slide22__10188.JPG,w/176/Slide22__10188.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/w/176/Slide22__10188.JPG,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14741,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1166,HappyEasterGnome-PicDisplay,"Happy Easter from our Gnome to Yours Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Happy Easter from our Gnome to Yours Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/happy-easter-from-our-gnome-to-yours-picture-display/,,,Right,0,,2445,Slide9__51505.JPG,g/601/Slide9__51505.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/g/601/Slide9__51505.JPG,,1,0,2446,Slide22__64972.JPG,p/086/Slide22__64972.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/p/086/Slide22__64972.JPG,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14742,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1167,HappyEasterHeifer-PicDisplay,"Happy Easter Heifer Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Happy Easter Heifer Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/happy-easter-heifer-picture-display/,,,Right,0,,2447,Slide9__19681.JPG,b/235/Slide9__19681.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/b/235/Slide9__19681.JPG,,0,0,2448,Slide22__30722.JPG,n/675/Slide22__30722.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/n/675/Slide22__30722.JPG,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,02/22/2022
"  Rule",14743,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1168,HappyEasterTruck-PicDisplay,"Happy Easter Tractor Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Happy Easter Tractor Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/happy-easter-tractor-picture-display/,,,Right,0,,2449,Slide9__79317.JPG,m/921/Slide9__79317.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/m/921/Slide9__79317.JPG,,0,0,2450,Slide22__41598.JPG,x/659/Slide22__41598.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/x/659/Slide22__41598.JPG,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14744,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1169,HomeBunnyRabbit-PicDisplay,"Home Bunny Rabbit Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Home Bunny Rabbit Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/home-bunny-rabbit-picture-display/,,,Right,0,,2451,Slide9__96302.JPG,b/254/Slide9__96302.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/b/254/Slide9__96302.JPG,,1,0,2452,Slide22__46298.JPG,z/920/Slide22__46298.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/z/920/Slide22__46298.JPG,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14745,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1170,HomeChickFamily-PicDisplay,"Home Chick Family Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Home Chick Family Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/home-chick-family-picture-display/,,,Right,0,,2454,Slide22__69152.JPG,w/304/Slide22__69152.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/w/304/Slide22__69152.JPG,,1,0,2453,Slide9__90887.JPG,v/125/Slide9__90887.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/v/125/Slide9__90887.JPG,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14746,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1171,HoppyEasterGnomies-PicDisplay,"Hoppy Easter Gnomies Picture Display","Wood Projects/Picture Displays;Wood Projects/Picture Displays/Easter",0.0000,"<p>Pic Displays</p> <p>Stand Alone Pic Display is 6x10 with Base</p> <p>8x11 and 16x11 Picture Displays are to be hung on the wall.</p>",25.00,0.00,0.00,0.00,25.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Picture Display  Hoppy Easter Gnomies Picture Display","Picture Display",,,New,0,,"Default Tax Class",,"Picture Display","Picture Displays",,,/hoppy-easter-gnomies-picture-display/,,,Right,0,,2455,Slide9__36377.JPG,f/460/Slide9__36377.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/f/460/Slide9__36377.JPG,,0,0,2456,Slide22__37276.JPG,v/706/Slide22__37276.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/v/706/Slide22__37276.JPG,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,"Picture Displays","Wood Projects/Picture Displays",930,Easter,"Wood Projects/Picture Displays/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14747,,[S]Size=16x11,,,,[ADD]10,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1172,EasterEggTractor-Tag,"Easter Egg Tractor Tag","Wood Projects/Tags/Easter",0.0000,,20.00,0.00,0.00,0.00,20.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Tags  Easter Egg Tractor Tag",Tags,,,New,0,,"Default Tax Class",,Tag,"Easter Egg Tractor Tag",,,/easter-egg-tractor-tag/,,,Right,0,,2457,Slide57__35733.JPG,o/551/Slide57__35733.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/o/551/Slide57__35733.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,Easter,"Wood Projects/Tags/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14748,,"[S]Board Size=9x12",,,,[ADD]5,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14749,,"[S]Board Size=12x24",,,,[ADD]20,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1173,HappyEaster-Tag,"Happy Easter Tag","Wood Projects/Tags/Easter",0.0000,,20.00,0.00,0.00,0.00,20.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Tags  Happy Easter Tag",Tags,,,New,0,,"Default Tax Class",,Tag,"Easter Egg Tractor Tag",,,/happy-easter-tag/,,,Right,0,,2458,Slide57__55112.JPG,m/151/Slide57__55112.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/m/151/Slide57__55112.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,Easter,"Wood Projects/Tags/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
"  Rule",14750,,"[S]Board Size=9x12",,,,[ADD]5,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14751,,"[S]Board Size=12x24",,,,[ADD]20,,,,,,,,,,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,1174,HappyEasterGnome-Tag,"Happy Easter from our Gnome to Yours Tag","Wood Projects/Tags/Easter",0.0000,,20.00,0.00,0.00,0.00,20.00,0,0,none,0,0,0,1,1,,0,0,0,0.0000,0.0000,0.0000,0.0000,"Tags  Happy Easter from our Gnome to Yours Tag",Tags,,,New,0,,"Default Tax Class",,Tag,"Easter Egg Tractor Tag",,,/happy-easter-from-our-gnome-to-yours-tag/,,,Right,0,,2459,Slide57__09963.JPG,d/864/Slide57__09963.JPG,http://ez-peezie-crafts.mybigcommerce.com/product_images/d/864/Slide57__09963.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,Easter,"Wood Projects/Tags/Easter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,0,,0,,,,,,,,,,,,,,,,0,0,01/21/2022,01/21/2022
