"Item Type","Product ID","Product SKU","Product Name","Category String",Weight,Description,Price,"Retail Price","Sale Price","Cost Price","Calculated Price","Sort Order","Product Not Visible","Product Visible","Allow Purchases","Product Availability","Minimum Purchase Quantity","Maximum Purchase Quantity","Brand + Name",Brand,"Product UPC/EAN","Product Tax Class","Search Keywords","Page Title","Meta Keywords","Meta Description","Product URL","Redirect Old URL?","Option Set","Option Set Align","Stop Processing Rules","Product Custom Fields","Product Images","Category Details","Product Type","Product Files","Shipping Groups","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","GPS Category","GPS Enabled","GPS Custom Item","Date Added","Date Modified"

"  Rule",12292,,"[S]Project Size=16.5x24",,,,[ADD]15,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12293,,"[S]Project Size=11x11 w/frame",,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12295,,"[S]Project Size=16.5x24 w/frame",,,,[ADD]17,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12676,,"[S]Project Size=11x24",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,555,USALips-Plank,"USA Lips PLANKED","Wood Projects/Planked Signs/Patriotic",0.0000,,27.00,0.00,0.00,0.00,27.00,0,0,1,1,,0,0,"Planked Signs  USA Lips PLANKED","Planked Signs",,"Default Tax Class",,"4th of July Vintage Truck",,,/usa-lips/,,,Right,0,,"Product Image ID: 1353, Product Image File: Slide48__68652.JPG, Product Image Path: e/973/Slide48__68652.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/973/Slide48__68652.JPG, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 0/Product Image ID: 1354, Product Image File: 1621135212.1280.1280__37489.jpg, Product Image Path: h/502/1621135212.1280.1280__37489.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/502/1621135212.1280.1280__37489.jpg, Product Image Description: 11x11 Planked, Product Image Is Thumbnail: 0, Product Image Index: 1/Product Image ID: 1355, Product Image File: 1621135213.1280.1280__67794.jpg, Product Image Path: t/012/1621135213.1280.1280__67794.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/012/1621135213.1280.1280__67794.jpg, Product Image Description: 11x24 w/frame Planked, Product Image Is Thumbnail: 0, Product Image Index: 2/Product Image ID: 1356, Product Image File: 1621135213.1280.1280__86992.jpg, Product Image Path: n/092/1621135213.1280.1280__86992.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/092/1621135213.1280.1280__86992.jpg, Product Image Description: 16.5x24 Planked, Product Image Is Thumbnail: 0, Product Image Index: 3","Category ID: 794, Category Name: Patriotic, Category Path: Wood Projects/Planked Signs/Patriotic",P,,,0,,0,,,,0,0,05/15/2021,08/09/2021

"  Rule",12218,,"[S]Project Size=11x24",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12219,,"[S]Project Size=11x36",,,,[ADD]15,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12220,,"[S]Project Size=11x11 w/frame",,,,[ADD]2,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12221,,"[S]Project Size=11x24 w/frame",,,,[ADD]8,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12289,,"[S]Project Size=11X36 w/frame",,,,[ADD]17,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12290,,"[S]Project Size=11X48",,,,[ADD]25,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12353,,"[S]Project Size=16.5x24 w/frame",,,,[ADD]17,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12354,,"[S]Project Size=16.5x36 w/frame",,,,[ADD]27,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,556,AmFlagStacked-Bl,"American Flag Stacked Blocks","Wood Projects/Block Signs /Patriotic",1.0000,"<p>Unique American Flag Design Wrapped with Burlap, Ribbon and Raffia.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Wooden Block  American Flag Stacked Blocks","Wooden Block",,"Default Tax Class","American Flag","American Flag Stacked Blocks",,,/american-flag-stacked-blocks/,,,Right,0,,"Product Image ID: 1358, Product Image File: IMG_3050__84584.jpg, Product Image Path: x/902/IMG_3050__84584.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/x/902/IMG_3050__84584.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 0","Category ID: 839, Category Name: Patriotic, Category Path: Wood Projects/Block Signs /Patriotic",P,,,0,,0,,,,0,0,06/13/2021,09/12/2021

Product,557,"Bandana Wreath","American Flag Bandana Wreath","Wreath Projects",1.0000,"<p>This cute Bandana Wreath made out of Red, White and Blue Bandana's.&nbsp;</p> <p>Display this wreath all year long.</p> <p>&nbsp;</p>",40.00,0.00,0.00,0.00,40.00,0,0,1,1,,0,0," American Flag Bandana Wreath",,,"Default Tax Class","Bandana Wreath","American Flag Bandana Wreath",,,/american-flag-bandana-wreath/,,,Right,0,,"Product Image ID: 1360, Product Image File: IMG_3049__83484.jpg, Product Image Path: e/800/IMG_3049__83484.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/800/IMG_3049__83484.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 0/Product Image ID: 1359, Product Image File: IMG_3052__04936.jpg, Product Image Path: v/600/IMG_3052__04936.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/v/600/IMG_3052__04936.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 1","Category ID: 606, Category Name: Wreath Projects, Category Path: Wreath Projects",P,,,0,,0,,,,0,0,06/13/2021,09/12/2021

"  SKU",8287,"Bandana Wreath-8W","[S]Size of Wreath=8"" Wreath",,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

"  SKU",8288,"Bandana Wreath-14","[S]Size of Wreath=14.25 Wreath",,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

"  SKU",8289,"Bandana Wreath-18","[S]Size of Wreath=18 Wreath",,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Product,558,,"Kids Summer Camp (3Days a Week)","Summer Camp",1.0000,"<p>Send the Kiddos for a Half day summer camp three days a week to enjoy a variety of crafts!</p> <p>Projects will consist of <span>Slime, Ceramics, Wood, Dreamcatchers, Canvas Paintings, String Art, String Painting, Canvas Totes, Tie-Dye Pillow Case, and Tie-Dye Beach Towel.</span></p> <p>Morning Camps run from 9:30am - 12 noon.</p> <p>Afternoon Camps run from 1:30pm - 4pm.</p> <p>Ages 5 - 14.</p> <p>Pricing is $150 for One Child. Second Child is $135 and Every Child after is only $125.</p>",150.00,0.00,0.00,0.00,150.00,0,1,0,1,,0,0," Kids Summer Camp (3Days a Week)",,,"Default Tax Class","Summer Camp","Kids Summer Camp (3Days a Week)",,,/kids-summer-camp-3days-a-week/,,,Right,0,,"Product Image ID: 1361, Product Image File: IMG_3055__41192.JPG, Product Image Path: e/465/IMG_3055__41192.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/465/IMG_3055__41192.JPG, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 0/Product Image ID: 1365, Product Image File: IMG_3057__90678.JPG, Product Image Path: k/348/IMG_3057__90678.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/k/348/IMG_3057__90678.JPG, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1/Product Image ID: 1362, Product Image File: IMG_3054__30746.JPG, Product Image Path: u/679/IMG_3054__30746.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/679/IMG_3054__30746.JPG, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 2/Product Image ID: 1364, Product Image File: IMG_3060__35549.JPG, Product Image Path: u/168/IMG_3060__35549.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/168/IMG_3060__35549.JPG, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 3/Product Image ID: 1363, Product Image File: IMG_3058__57293.JPG, Product Image Path: r/381/IMG_3058__57293.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/381/IMG_3058__57293.JPG, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4/Product Image ID: 1366, Product Image File: Toddler-Arts-and-Crafts-Camp__11867.jpg, Product Image Path: v/772/Toddler-Arts-and-Crafts-Camp__11867.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/v/772/Toddler-Arts-and-Crafts-Camp__11867.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 5","Category ID: 607, Category Name: Summer Camp, Category Path: Summer Camp",P,,,0,,0,,,,0,0,06/13/2021,01/02/2022

"  Rule",12178,,"[S]Number of Children=2",,,,[ADD]135,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12179,,"[S]Number of Children=3",,,,[ADD]260,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12180,,"[S]Number of Children=4",,,,[ADD]385,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12181,,"[S]Number of Children=5",,,,[ADD]510,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12182,,"[S]Number of Children=6",,,,[ADD]635,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,559,,"Kids One Day Crafting Camp","Summer Camp",1.0000,"<p>Send the Kiddos for a One Day Craft Camp to enjoy a variety of FUN crafts!</p> <p>Projects will consist of <span>Slime, Ceramic, Dreamcatcher, and Tie-Dye Pillow Case or Beach Towel.</span></p> <p>Ages 5 - 14.</p> <p>Pricing is $65 for One Child &amp; $55 for Other Siblings.</p>",65.00,0.00,0.00,0.00,65.00,0,1,0,1,,0,0," Kids One Day Crafting Camp",,,"Default Tax Class","Summer Camp","Kids One Day Crafting Camp",,,/kids-one-day-crafting-camp/,,,Right,0,,"Product Image ID: 1368, Product Image File: IMG_3055__41192.1623605330.1280.1280__37176.jpg, Product Image Path: h/120/IMG_3055__41192.1623605330.1280.1280__37176.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/120/IMG_3055__41192.1623605330.1280.1280__37176.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 0/Product Image ID: 1369, Product Image File: IMG_3057__90678.1623605331.1280.1280__18923.jpg, Product Image Path: r/363/IMG_3057__90678.1623605331.1280.1280__18923.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/363/IMG_3057__90678.1623605331.1280.1280__18923.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1/Product Image ID: 1367, Product Image File: IMG_3054__30746.1623605331.1280.1280__27148.jpg, Product Image Path: h/996/IMG_3054__30746.1623605331.1280.1280__27148.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/996/IMG_3054__30746.1623605331.1280.1280__27148.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 2/Product Image ID: 1370, Product Image File: IMG_3060__35549.1623605331.1280.1280__26131.jpg, Product Image Path: j/440/IMG_3060__35549.1623605331.1280.1280__26131.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/j/440/IMG_3060__35549.1623605331.1280.1280__26131.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 3/Product Image ID: 1371, Product Image File: IMG_3058__57293.1623605331.1280.1280__24097.jpg, Product Image Path: w/134/IMG_3058__57293.1623605331.1280.1280__24097.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/w/134/IMG_3058__57293.1623605331.1280.1280__24097.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4/Product Image ID: 1372, Product Image File: Toddler-Arts-and-Crafts-Camp__11867.1623605332.1280.1280__20907.jpg, Product Image Path: q/786/Toddler-Arts-and-Crafts-Camp__11867.1623605332.1280.1280__20907.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/q/786/Toddler-Arts-and-Crafts-Camp__11867.1623605332.1280.1280__20907.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 5","Category ID: 607, Category Name: Summer Camp, Category Path: Summer Camp",P,,,0,,0,,,,0,0,06/17/2021,01/02/2022

Product,560,MyRoostMyRules-LS,"My Roost My Rules LAZYSUSAN","Wood Projects/Lazy Susans/Farm",2.0000,"<p>New lumber used. 8"" are 0.1"" thickness. 15"" and 18"" are 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  My Roost My Rules LAZYSUSAN","Lazy Susan",,"Default Tax Class","Lazy Susan","circle board",,,/my-roost-my-rules-lazysusan/,,,Right,0,,"Product Image ID: 1373, Product Image File: my-roost-my-rules_LAZY_SUSAN_18in__81891.jpg, Product Image Path: t/014/my-roost-my-rules_LAZY_SUSAN_18in__81891.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/014/my-roost-my-rules_LAZY_SUSAN_18in__81891.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 2","Category ID: 609, Category Name: Farm, Category Path: Wood Projects/Lazy Susans/Farm",P,,,0,,0,,,,0,0,07/08/2021,07/27/2021

"  Rule",12216,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12288,,"[S]Size=18""",,,,[ADD]18,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,561,ButDidUDieHeifer-LS,"But did you Die Heifer LAZYSUSAN","Wood Projects/Lazy Susans/Farm",2.0000,"<p>New lumber used. 8"" are 0.1"" thickness. 15"" and 18"" are 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  But did you Die Heifer LAZYSUSAN","Lazy Susan",,"Default Tax Class","Lazy Susan","circle board",,,/but-did-you-die-heifer-lazysusan/,,,Right,0,,"Product Image ID: 1374, Product Image File: Die_Heifer_OTB_LAZY_SUSAN_18in__59460.jpg, Product Image Path: e/762/Die_Heifer_OTB_LAZY_SUSAN_18in__59460.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/762/Die_Heifer_OTB_LAZY_SUSAN_18in__59460.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 3","Category ID: 609, Category Name: Farm, Category Path: Wood Projects/Lazy Susans/Farm",P,,,0,,0,,,,0,0,07/08/2021,07/27/2021

"  Rule",12286,,"[S]Size of Lazy Susan=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12287,,"[S]Size of Lazy Susan=18""",,,,[ADD]18,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,562,HeiferBuffPlaid-LS,"Heifer Buffalo Plaid LAZYSUSAN","Wood Projects/Lazy Susans/Farm",2.0000,"<p>New lumber used. 8"" are 0.1"" thickness. 15"" and 18"" are 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  Heifer Buffalo Plaid LAZYSUSAN","Lazy Susan",,"Default Tax Class","Lazy Susan","circle board",,,/heifer-buffalo-plaid-lazysusan/,,,Right,0,,"Product Image ID: 1377, Product Image File: Heifer_Buffalo_Plaid_lazySusan_18in__14303.jpg, Product Image Path: u/630/Heifer_Buffalo_Plaid_lazySusan_18in__14303.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/630/Heifer_Buffalo_Plaid_lazySusan_18in__14303.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 4","Category ID: 609, Category Name: Farm, Category Path: Wood Projects/Lazy Susans/Farm",P,,,0,,0,,,,0,0,07/08/2021,07/27/2021

"  Rule",12211,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12212,,"[S]Size=18""",,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,563,GodBlessAmTruck-LS,"God Bless America Truck LAZYSUSAN","Wood Projects/Lazy Susans/Patriotic",2.0000,"<p>New lumber used. 8"" are 0.1"" thickness. 15"" and 18"" are 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  God Bless America Truck LAZYSUSAN","Lazy Susan",,"Default Tax Class","Lazy Susan","circle board",,,/god-bless-america-truck-lazysusan/,,,Right,0,,"Product Image ID: 1376, Product Image File: IMG_8178__19276.jpg, Product Image Path: l/809/IMG_8178__19276.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/809/IMG_8178__19276.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 4","Category ID: 608, Category Name: Patriotic, Category Path: Wood Projects/Lazy Susans/Patriotic",P,,,0,,0,,,,0,0,07/08/2021,07/27/2021

"  Rule",12209,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12210,,"[S]Size=18""",,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,564,LeopardFlorPump-LS,"Leopard Floral Pumpkin LAZYSUSAN","Wood Projects/Lazy Susans/Fall",0.0000,"<p>New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  Leopard Floral Pumpkin LAZYSUSAN","Lazy Susan",,"Default Tax Class",,"Pumpkin Face LAZYSUSAN",,,/leopard-floral-pumpkin-lazysusan/,,,Right,0,,"Product Image ID: 1379, Product Image File: Leopard_Floral_Pumpkin_18in__45869.JPG, Product Image Path: o/315/Leopard_Floral_Pumpkin_18in__45869.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/o/315/Leopard_Floral_Pumpkin_18in__45869.JPG, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 4","Category ID: 611, Category Name: Fall, Category Path: Wood Projects/Lazy Susans/Fall",P,,,0,,0,,,,0,0,07/08/2021,01/02/2022

"  Rule",12201,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12202,,"[S]Size=18""",,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,565,FallforYou-LS,"Fall for You LAZYSUSAN","Wood Projects/Lazy Susans/Fall",0.0000,"<p>New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  Fall for You LAZYSUSAN","Lazy Susan",,"Default Tax Class",,"Pumpkin Face LAZYSUSAN",,,/copy-of-leopard-floral-pumpkin-lazysusan/,,,Right,0,,"Product Image ID: 1381, Product Image File: Every_Year_I_Fall_For_You_Phrase_18in__58579.JPG, Product Image Path: c/827/Every_Year_I_Fall_For_You_Phrase_18in__58579.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/c/827/Every_Year_I_Fall_For_You_Phrase_18in__58579.JPG, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 5","Category ID: 611, Category Name: Fall, Category Path: Wood Projects/Lazy Susans/Fall",P,,,0,,0,,,,0,0,07/08/2021,07/27/2021

"  Rule",12203,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12664,,"[S]Size=18""",,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,566,FallMarket-LS,"Fall Market LAZYSUSAN","Wood Projects/Lazy Susans/Fall",0.0000,"<p>New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  Fall Market LAZYSUSAN","Lazy Susan",,"Default Tax Class",,"Pumpkin Face LAZYSUSAN",,,/fall-market-lazysusan/,,,Right,0,,"Product Image ID: 1382, Product Image File: Fall_Market_18in__46802.JPG, Product Image Path: o/911/Fall_Market_18in__46802.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/o/911/Fall_Market_18in__46802.JPG, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 6","Category ID: 611, Category Name: Fall, Category Path: Wood Projects/Lazy Susans/Fall",P,,,0,,0,,,,0,0,07/08/2021,01/02/2022

"  Rule",12284,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12285,,"[S]Size=18""",,,,[ADD]18,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,567,GrateThankBless-LS,"Grateful Thankful Blessed LAZYSUSAN","Wood Projects/Lazy Susans/Fall",0.0000,"<p>New lumber used. 8"" and 12"" are 0.1"" thickness. 18"" is 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  Grateful Thankful Blessed LAZYSUSAN","Lazy Susan",,"Default Tax Class",,"Pumpkin Face LAZYSUSAN",,,/grateful-thankful-blessed-lazysusan/,,,Right,0,,"Product Image ID: 1383, Product Image File: Grateful_Thankful_Blessed_15in__54565.JPG, Product Image Path: r/548/Grateful_Thankful_Blessed_15in__54565.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/548/Grateful_Thankful_Blessed_15in__54565.JPG, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 7","Category ID: 611, Category Name: Fall, Category Path: Wood Projects/Lazy Susans/Fall",P,,,0,,0,,,,0,0,07/08/2021,07/27/2021

"  Rule",12207,,"[S]Size=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12208,,"[S]Size=18""",,,,[ADD]20,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,568,CapLetterMono-LS,"Capitol Letter Monogram LAZYSUSAN","Wood Projects/Lazy Susans/Monogram",0.0000,"<p>New lumber used. 8"" is 0.1"" thickness. 15"" and 18"" are 0.25"" thickness.</p>",35.00,0.00,0.00,0.00,35.00,0,0,1,1,,0,0,"Lazy Susan  Capitol Letter Monogram LAZYSUSAN","Lazy Susan",,"Default Tax Class",,"circle board",,,/capitol-letter-monogram-lazy-susans/,,,Right,0,,"Product Image ID: 1385, Product Image File: Capitol_Last_Name_Round__30747.jpg, Product Image Path: c/821/Capitol_Last_Name_Round__30747.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/c/821/Capitol_Last_Name_Round__30747.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 3","Category ID: 617, Category Name: Monogram, Category Path: Wood Projects/Lazy Susans/Monogram",P,,,0,,0,,,,0,0,07/08/2021,01/02/2022

"  Rule",12282,,"[S]Size of Lazy Susan=15""",,,,[ADD]10,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

"  Rule",12283,,"[S]Size of Lazy Susan=18""",,,,[ADD]18,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,569,MomSkullGlasssesBun-Pillow,"Mom Skull Glasses Bun Canvas Pillow","Canvas Projects/Canvas Pillows/Mom",1.0000,"<p>18x18 canvas pillow case without an insert</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"Canvas Pillow  Mom Skull Glasses Bun Canvas Pillow","Canvas Pillow",,"Default Tax Class",,"Floral Canvas Pillow",,,/badass-mom-skull-canvas-pillow/,,,Right,0,,"Product Image ID: 1386, Product Image File: Badass_Mom_Skull__40743.jpg, Product Image Path: e/055/Badass_Mom_Skull__40743.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/055/Badass_Mom_Skull__40743.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 0","Category ID: 788, Category Name: Mom, Category Path: Canvas Projects/Canvas Pillows/Mom",P,,,0,,0,,,,0,0,07/24/2021,07/27/2021

"  Rule",12433,,"[S]Insert=with insert",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,570,MomMessyBunFlower-Pillow,"Mom Messy Bun Flowers Canvas Pillow","Canvas Projects/Canvas Pillows/Mom",1.0000,"<p>18x18 canvas pillow case without an insert</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"Canvas Pillow  Mom Messy Bun Flowers Canvas Pillow","Canvas Pillow",,"Default Tax Class",,"Floral Canvas Pillow",,,/mom-messy-flower-bun-canvas-pillow/,,,Right,0,,"Product Image ID: 1387, Product Image File: Mom_Messy_Flower_Bun__29095.jpg, Product Image Path: s/463/Mom_Messy_Flower_Bun__29095.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/463/Mom_Messy_Flower_Bun__29095.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 0","Category ID: 788, Category Name: Mom, Category Path: Canvas Projects/Canvas Pillows/Mom",P,,,0,,0,,,,0,0,07/24/2021,07/27/2021

"  Rule",12434,,"[S]Insert=with insert",,,,[ADD]5,,,,,,,Y,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,

Product,571,MomMessyBunBan-Pillow,"Mom Messy Bun Bandana Canvas Pillow","Canvas Projects/Canvas Pillows/Mom",1.0000,"<p>18x18 canvas pillow case without an insert</p>",30.00,0.00,0.00,0.00,30.00,0,0,1,1,,0,0,"Canvas Pillow  Mom Messy Bun Bandana Canvas Pillow","Canvas Pillow",,"Default Tax Class",,"Floral Canvas Pillow",,,/mom-messy-bun-bandana-canvas-pillow/,,,Right,0,,"Product Image ID: 1388, Product Image File: Mom_Messy_Flower_Bun__29095.1627173996.1280.1280__84283.jpg, Product Image Path: d/346/Mom_Messy_Flower_Bun__29095.1627173996.1280.1280__84283.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/d/346/Mom_Messy_Flower_Bun__29095.1627173996.1280.1280__84283.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 0","Category ID: 788, Category Name: Mom, Category Path: Canvas Projects/Canvas Pillows/Mom",P,,,0,,0,,,,0,0,07/24/2021,07/27/2021

